Fuel Type Code,City,State,ZIP_Code,Status Code,EV Level2 EVSE Num,EV DC Fast Count,EV Network,ID,Open Date
ELEC,Ladera Ranch,CA,92694,E,2,0,ChargePoint Network,204899,1/15/2022
ELEC,Oklahoma City,OK,73102,E,2,0,ChargePoint Network,204901,1/15/2022
ELEC,Vista,CA,92081,E,2,0,ChargePoint Network,204902,1/15/2022
ELEC,Vista,CA,92081,E,2,0,ChargePoint Network,204903,1/15/2022
ELEC,Austin,TX,78751,E,2,0,ChargePoint Network,204904,1/15/2022
ELEC,San Diego,CA,92123,E,1,0,ChargePoint Network,204905,1/15/2022
ELEC,Reno,NV,89521,E,2,0,ChargePoint Network,204906,1/15/2022
ELEC,Reno,NV,89521,E,2,0,ChargePoint Network,204907,1/15/2022
ELEC,El Cajon,CA,92020,E,2,0,ChargePoint Network,204910,1/15/2022
ELEC,Beatrice,NE,68310,E,2,0,ChargePoint Network,204911,1/15/2022
ELEC,furlong,PA,18912,E,2,0,ChargePoint Network,204912,1/15/2022
ELEC,Marietta,GA,30067,E,2,0,ChargePoint Network,204913,1/15/2022
ELEC,Schaumburg,IL,60173,E,2,0,ChargePoint Network,204914,1/15/2022
ELEC,Daytona Beach,FL,32117,E,2,0,ChargePoint Network,204915,1/15/2022
ELEC,Colorado Springs,CO,80906,E,2,0,ChargePoint Network,204916,1/15/2022
ELEC,Colorado Springs,CO,80906,E,2,0,ChargePoint Network,204917,1/15/2022
ELEC,Rochester,NY,14604,E,2,0,ChargePoint Network,204918,1/15/2022
ELEC,Los Angeles,CA,91367,E,1,0,ChargePoint Network,204919,1/15/2022
ELEC,Rochester,NY,14604,E,2,0,ChargePoint Network,204920,1/15/2022
ELEC,Rochester,NY,14604,E,2,0,ChargePoint Network,204921,1/15/2022
ELEC,El Cajon,CA,92020,E,2,0,ChargePoint Network,204922,1/15/2022
ELEC,El Cajon,CA,92020,E,1,0,ChargePoint Network,204923,1/15/2022
ELEC,El Cajon,CA,92020,E,1,0,ChargePoint Network,204924,1/15/2022
ELEC,Atlanta,GA,30308,E,2,0,ChargePoint Network,204925,1/15/2022
ELEC,Atlanta,GA,30308,E,2,0,ChargePoint Network,204926,1/15/2022
ELEC,Colorado Springs,CO,80906,E,2,0,ChargePoint Network,204927,1/15/2022
ELEC,Colorado Springs,CO,80906,E,2,0,ChargePoint Network,204928,1/15/2022
ELEC,Rochester,NY,14604,E,2,0,ChargePoint Network,204929,1/15/2022
ELEC,Clifton Springs,NY,14432,E,2,0,ChargePoint Network,204930,1/15/2022
ELEC,Newton,IA,50208,E,2,0,ChargePoint Network,204933,1/15/2022
ELEC,Downers Grove,IL,60515,E,2,0,ChargePoint Network,204935,1/15/2022
ELEC,Thompsonville,MI,49683,E,0,1,ChargePoint Network,204937,1/15/2022
ELEC,Los Angeles,CA,91303,E,2,0,ChargePoint Network,204938,1/15/2022
ELEC,Los Angeles,CA,91303,E,2,0,ChargePoint Network,204939,1/15/2022
ELEC,Los Angeles,CA,91303,E,2,0,ChargePoint Network,204940,1/15/2022
ELEC,Los Angeles,CA,91303,E,2,0,ChargePoint Network,204942,1/15/2022
ELEC,Los Angeles,CA,91303,E,2,0,ChargePoint Network,204943,1/15/2022
ELEC,Exeter,RI,02822,E,0,1,ChargePoint Network,204944,1/15/2022
ELEC,South Burlington,VT,05403,E,0,1,ChargePoint Network,204945,1/15/2022
ELEC,Dania,FL,33312,E,2,0,ChargePoint Network,204946,1/15/2022
ELEC,Youngstown,OH,44502,E,2,0,ChargePoint Network,204949,1/15/2022
ELEC,Kirkwood,CA,95646,E,2,0,ChargePoint Network,204950,1/15/2022
ELEC,Youngstown,OH,44502,E,2,0,ChargePoint Network,204951,1/15/2022
ELEC,Youngstown,OH,44502,E,2,0,ChargePoint Network,204952,1/15/2022
ELEC,Stockton,CA,95219,E,2,0,ChargePoint Network,204953,1/15/2022
ELEC,Grand Junction,CO,81503,E,1,0,ChargePoint Network,204959,1/16/2022
ELEC,Darien,GA,31305,E,2,0,OpConnect,204962,1/16/2022
ELEC,Santa Maria,CA,93454,E,2,0,ChargePoint Network,204964,1/17/2022
ELEC,Westport,CT,06880,E,1,0,ChargePoint Network,204966,1/18/2022
ELEC,Blue Point,NY,11715,E,2,0,ChargePoint Network,204967,1/18/2022
ELEC,Fresno,CA,93727,E,2,0,ChargePoint Network,204968,1/18/2022
ELEC,Orlando,FL,32824,E,2,0,ChargePoint Network,204969,1/18/2022
ELEC,Vail,CO,81657,E,0,1,ChargePoint Network,204970,1/18/2022
ELEC,Greenville,NC,27834,E,2,0,ChargePoint Network,204971,1/18/2022
ELEC,Greenville,NC,27834,E,2,0,ChargePoint Network,204972,1/18/2022
ELEC,Bennington,VT,05201,E,2,0,ChargePoint Network,204973,1/18/2022
ELEC,Uniontown,OH,44685,E,2,0,ChargePoint Network,204994,1/19/2022
ELEC,Uniontown,OH,44685,E,2,0,ChargePoint Network,204995,1/19/2022
ELEC,Blair,NE,68008,E,0,1,ChargePoint Network,204996,1/19/2022
ELEC,Blair,NE,68008,E,2,0,ChargePoint Network,204997,1/19/2022
ELEC,Farmington,MI,48336,E,0,1,ChargePoint Network,204998,1/19/2022
ELEC,Washington,DC,20002,E,2,0,ChargePoint Network,205001,1/19/2022
ELEC,Syracuse,NE,68446,E,0,1,ChargePoint Network,205004,1/19/2022
ELEC,Lakewood,OH,44107,E,2,0,ChargePoint Network,205005,1/19/2022
ELEC,Farmington,MI,48336,E,0,1,ChargePoint Network,205008,1/19/2022
ELEC,Plymouth Meeting,PA,19462,E,2,0,ChargePoint Network,205012,1/19/2022
ELEC,Bloomfield Hills,MI,48302,E,2,0,ChargePoint Network,205013,1/19/2022
ELEC,Bloomfield Hills,MI,48302,E,2,0,ChargePoint Network,205014,1/19/2022
ELEC,Portland,ME,04101,E,2,0,ChargePoint Network,205015,1/19/2022
ELEC,Portland,ME,04101,E,2,0,ChargePoint Network,205016,1/19/2022
ELEC,Forest Grove,OR,97116,E,2,0,ChargePoint Network,205019,1/19/2022
ELEC,Forest Grove,OR,97116,E,2,0,ChargePoint Network,205020,1/19/2022
ELEC,Cumberland,RI,02864,E,2,0,ChargePoint Network,205023,1/19/2022
ELEC,Marianna,FL,32448,E,2,0,ChargePoint Network,205024,1/19/2022
ELEC,Sanford,FL,32773,E,2,0,ChargePoint Network,205025,1/19/2022
ELEC,Irving,TX,75038,E,2,0,ChargePoint Network,205026,1/19/2022
ELEC,Plainsboro,NJ,08536,E,2,0,Blink Network,205039,1/19/2022
ELEC,Chandler,AZ,85225,E,2,0,ChargePoint Network,205045,1/20/2022
ELEC,Highland Beach,FL,33487,E,2,0,ChargePoint Network,205046,1/20/2022
ELEC,Madison,WI,53704,E,2,0,ChargePoint Network,205047,1/20/2022
ELEC,San Diego,CA,92101,E,2,0,ChargePoint Network,205048,1/20/2022
ELEC,San Diego,CA,92101,E,2,0,ChargePoint Network,205049,1/20/2022
ELEC,Los Angeles,CA,90026,E,2,0,ChargePoint Network,205050,1/20/2022
ELEC,Avondale,AZ,85323,E,2,0,ChargePoint Network,205051,1/20/2022
ELEC,Englewood,CO,80112,E,2,0,ChargePoint Network,205052,1/20/2022
ELEC,Manchester-by-the-Sea,MA,01944,E,2,0,ChargePoint Network,205055,1/20/2022
ELEC,El Cajon,CA,92020,E,2,0,ChargePoint Network,205056,1/20/2022
ELEC,Chicago,IL,60601,E,2,0,ChargePoint Network,205057,1/20/2022
ELEC,Flint Township,MI,48507,E,0,1,ChargePoint Network,205059,1/20/2022
ELEC,Chapel Hill,NC,27514,E,2,0,ChargePoint Network,205060,1/20/2022
ELEC,Chapel Hill,NC,27514,E,2,0,ChargePoint Network,205061,1/20/2022
ELEC,Scottsdale,AZ,85260,E,2,0,ChargePoint Network,205072,1/20/2022
ELEC,Scottsdale,AZ,85260,E,2,0,ChargePoint Network,205073,1/20/2022
ELEC,Scottsdale,AZ,85260,E,2,0,ChargePoint Network,205074,1/20/2022
ELEC,Scottsdale,AZ,85260,E,2,0,ChargePoint Network,205075,1/20/2022
ELEC,Scottsdale,AZ,85260,E,2,0,ChargePoint Network,205076,1/20/2022
ELEC,Scottsdale,AZ,85260,E,2,0,ChargePoint Network,205077,1/20/2022
ELEC,Scottsdale,AZ,85260,E,2,0,ChargePoint Network,205078,1/20/2022
ELEC,Scottsdale,AZ,85260,E,2,0,ChargePoint Network,205079,1/20/2022
ELEC,Scottsdale,AZ,85260,E,2,0,ChargePoint Network,205080,1/20/2022
ELEC,Scottsdale,AZ,85260,E,2,0,ChargePoint Network,205081,1/20/2022
ELEC,Tamaqua,PA,18252,E,2,0,ChargePoint Network,205082,1/20/2022
ELEC,Tamaqua,PA,18252,E,2,0,ChargePoint Network,205083,1/20/2022
ELEC,Pasadena,CA,91103,E,0,4,Electrify America,205088,1/20/2022
ELEC,Philadelphia,PA,19145,E,0,4,Electrify America,205089,1/20/2022
ELEC,South Hackensack,NJ,07606,E,2,0,FLO,205091,1/20/2022
ELEC,Corpus Christi,TX,78415,E,2,0,ChargePoint Network,205117,1/21/2022
ELEC,Austin,TX,78744,E,2,0,ChargePoint Network,205118,1/21/2022
ELEC,Greensboro,NC,27406,E,2,0,ChargePoint Network,205119,1/21/2022
ELEC,Cooperstown,NY,13326,E,2,0,ChargePoint Network,205124,1/21/2022
ELEC,Paducah,KY,42001,E,0,1,ChargePoint Network,205127,1/21/2022
ELEC,Fairborn,OH,45324,E,2,0,ChargePoint Network,205128,1/21/2022
ELEC,Deerfield,MA,01373,E,2,0,ChargePoint Network,205129,1/21/2022
ELEC,Houston,TX,77008,E,2,0,ChargePoint Network,205130,1/21/2022
ELEC,Sykesville,MD,21784,E,4,4,SWTCH,205131,6/11/2025
ELEC,Tewksbury,MA,01876,E,0,4,Electrify America,205135,1/21/2022
ELEC,Hamburg,PA,19526,E,0,8,Tesla,205151,1/14/2022
ELEC,Columbia,MO,65203,E,0,12,Tesla,205152,1/14/2022
ELEC,Elkhart,IN,46514,E,0,8,Tesla,205153,1/14/2022
ELEC,San Francisco,CA,94132,E,2,0,SHELL_RECHARGE,205155,1/18/2022
ELEC,Monroe,WA,98272,E,2,0,SHELL_RECHARGE,205157,1/14/2022
ELEC,Puyallup,WA,98373,E,2,0,SHELL_RECHARGE,205158,1/18/2022
ELEC,Greenfield,MA,01301,E,2,0,SHELL_RECHARGE,205159,1/18/2022
ELEC,Feeding Hills,MA,01030,E,2,0,SHELL_RECHARGE,205160,1/18/2022
ELEC,Dayton,OH,45459,E,2,0,ChargePoint Network,205184,1/22/2022
ELEC,Redondo Beach,CA,90277,E,2,0,ChargePoint Network,205186,1/22/2022
ELEC,North Bend,NE,68649,E,0,1,ChargePoint Network,205188,1/22/2022
ELEC,North Bend,NE,68649,E,2,0,ChargePoint Network,205189,1/22/2022
ELEC,Fall River,MA,02720,E,2,0,ChargePoint Network,205190,1/22/2022
ELEC,Fall River,MA,02720,E,2,0,ChargePoint Network,205191,1/22/2022
ELEC,Fall River,MA,02720,E,2,0,ChargePoint Network,205192,1/22/2022
ELEC,Fall River,MA,02720,E,2,0,ChargePoint Network,205193,1/22/2022
ELEC,Chicago,IL,60611,E,2,0,ChargePoint Network,205194,1/22/2022
ELEC,Lafayette,IN,47901,E,2,0,ChargePoint Network,205195,1/22/2022
ELEC,Washington,DC,20005,E,2,0,ChargePoint Network,205196,1/22/2022
ELEC,Louisville,CO,80027,E,2,0,ChargePoint Network,205197,1/22/2022
ELEC,Boulder,CO,80301,E,2,0,ChargePoint Network,205199,1/22/2022
ELEC,Boulder,CO,80301,E,2,0,ChargePoint Network,205200,1/22/2022
ELEC,Boulder,CO,80301,E,2,0,ChargePoint Network,205201,1/22/2022
ELEC,Dillon,CO,80435,E,2,0,ChargePoint Network,205202,1/22/2022
ELEC,Dillon,CO,80435,E,2,0,ChargePoint Network,205203,1/22/2022
ELEC,Dillon,CO,80435,E,2,0,ChargePoint Network,205204,1/22/2022
ELEC,Dillon,CO,80435,E,2,0,ChargePoint Network,205205,1/22/2022
ELEC,Dillon,CO,80435,E,2,0,ChargePoint Network,205206,1/22/2022
ELEC,Westerville,OH,43081,E,2,0,ChargePoint Network,205207,1/22/2022
ELEC,Westerville,OH,43081,E,2,0,ChargePoint Network,205208,1/22/2022
ELEC,Gilbert,AZ,85295,E,2,0,ChargePoint Network,205210,1/22/2022
ELEC,Cumberland,RI,02864,E,2,0,ChargePoint Network,205211,1/22/2022
ELEC,Marietta,GA,30067,E,1,0,ChargePoint Network,205221,1/23/2022
ELEC,Fort Myers,FL,33966,E,2,0,ChargePoint Network,205222,1/23/2022
ELEC,Newton,MA,02459,E,2,0,ChargePoint Network,205223,1/23/2022
ELEC,Newton,MA,02459,E,2,0,ChargePoint Network,205224,1/23/2022
ELEC,Newton,MA,02459,E,2,0,ChargePoint Network,205225,1/23/2022
ELEC,Saint Paul,MN,55155,E,2,0,ChargePoint Network,205251,1/25/2022
ELEC,Sandy Springs,GA,30328,E,2,0,ChargePoint Network,205252,1/25/2022
ELEC,Ingraham,NY,12992,E,2,0,ChargePoint Network,205255,1/25/2022
ELEC,INGRAHAM,NY,12992,E,2,0,ChargePoint Network,205256,1/25/2022
ELEC,Warrensville Heights,OH,44128,E,2,0,ChargePoint Network,205258,1/25/2022
ELEC,St. Louis,MO,63125,E,1,0,ChargePoint Network,205259,1/25/2022
ELEC,Fort Payne,AL,35967,E,0,1,ChargePoint Network,205260,1/25/2022
ELEC,Fort Payne,AL,35967,E,0,1,ChargePoint Network,205261,1/25/2022
ELEC,Tacoma,WA,98402,E,2,0,ChargePoint Network,205263,1/25/2022
ELEC,Little Rock,AR,72205,E,0,1,ChargePoint Network,205264,1/25/2022
ELEC,Little Rock,AR,72205,E,0,1,ChargePoint Network,205269,1/25/2022
ELEC,Cabot,VT,05647,E,2,0,Non-Networked,205271,10/1/2024
ELEC,Milpitas,CA,95035,E,0,4,Electrify America,205277,1/25/2022
ELEC,Mason,OH,45040,E,6,0,FLO,205284,1/25/2022
ELEC,Seattle,WA,98134,E,2,0,OpConnect,205286,1/25/2022
ELEC,Ocean City,MD,21842,E,2,0,Blink Network,205291,1/25/2022
ELEC,Henderson,NV,89074,E,2,0,ChargePoint Network,205299,1/26/2022
ELEC,Avon,CO,81620,E,0,1,ChargePoint Network,205305,1/26/2022
ELEC,Cincinnati,OH,45241,E,2,0,ChargePoint Network,205306,1/26/2022
ELEC,Friendsville,MD,21531,E,0,1,ChargePoint Network,205309,1/26/2022
ELEC,Friendsville,MD,21531,E,0,1,ChargePoint Network,205310,1/26/2022
ELEC,Chillicothe,OH,45601,E,0,1,ChargePoint Network,205311,1/26/2022
ELEC,Chillicothe,OH,45601,E,0,1,ChargePoint Network,205312,1/26/2022
ELEC,Lowell,MA,01854,E,2,0,ChargePoint Network,205314,1/26/2022
ELEC,Lowell,MA,01854,E,2,0,ChargePoint Network,205315,1/26/2022
ELEC,Lowell,MA,01854,E,2,0,ChargePoint Network,205316,1/26/2022
ELEC,Lowell,MA,01854,E,2,0,ChargePoint Network,205317,1/26/2022
ELEC,Hanover,NH,03755,E,2,0,ChargePoint Network,205318,1/26/2022
ELEC,Hanover,NH,03755,E,2,0,ChargePoint Network,205319,1/26/2022
ELEC,Lower Alloways Creek,NJ,08038,E,2,0,ChargePoint Network,205321,1/26/2022
ELEC,Circleville,OH,43113,E,2,0,ChargePoint Network,205322,1/26/2022
ELEC,Circleville,OH,43113,E,2,0,ChargePoint Network,205323,1/26/2022
ELEC,Dartmouth,MA,02747,E,2,0,ChargePoint Network,205324,1/26/2022
ELEC,Dartmouth,MA,02748,E,2,0,ChargePoint Network,205325,1/26/2022
ELEC,Seattle,WA,98121,E,2,0,ChargePoint Network,205326,1/26/2022
ELEC,Seattle,WA,98121,E,2,0,ChargePoint Network,205327,1/26/2022
ELEC,Seattle,WA,98121,E,2,0,ChargePoint Network,205328,1/26/2022
ELEC,Seattle,WA,98121,E,2,0,ChargePoint Network,205329,1/26/2022
ELEC,Seattle,WA,98121,E,2,0,ChargePoint Network,205330,1/26/2022
ELEC,Seattle,WA,98121,E,2,0,ChargePoint Network,205331,1/26/2022
ELEC,Seattle,WA,98121,E,2,0,ChargePoint Network,205332,1/26/2022
ELEC,Seattle,WA,98121,E,2,0,ChargePoint Network,205333,1/26/2022
ELEC,Scarborough,ME,04074,E,2,0,ChargePoint Network,205335,1/26/2022
ELEC,Goleta,CA,93117,E,0,6,Electrify America,205337,1/26/2022
ELEC,Atlanta,GA,30307,E,2,0,Blink Network,205351,1/26/2022
ELEC,Doral,FL,33166,E,2,0,ChargePoint Network,205359,1/27/2022
ELEC,Stanford,CA,94305,E,2,0,ChargePoint Network,205360,1/27/2022
ELEC,Edwards,CO,81632,E,2,0,ChargePoint Network,205361,1/27/2022
ELEC,Palm Springs,CA,92262,E,0,1,ChargePoint Network,205362,1/27/2022
ELEC,La Mesa,CA,91942,E,1,0,ChargePoint Network,205363,1/27/2022
ELEC,La Mesa,CA,91942,E,1,0,ChargePoint Network,205364,1/27/2022
ELEC,La Mesa,CA,91942,E,2,0,ChargePoint Network,205365,1/27/2022
ELEC,Watervliet,NY,12189,E,2,0,ChargePoint Network,205367,1/27/2022
ELEC,Watervliet,NY,12189,E,2,0,ChargePoint Network,205368,1/27/2022
ELEC,Watervliet,NY,12189,E,2,0,ChargePoint Network,205369,1/27/2022
ELEC,Watervliet,NY,12189,E,2,0,ChargePoint Network,205370,1/27/2022
ELEC,Green Valley,AZ,85614,E,0,1,ChargePoint Network,205372,1/27/2022
ELEC,Candler,NC,28715,E,2,0,ChargePoint Network,205384,1/27/2022
ELEC,Berkeley,CA,94720,E,2,0,ChargePoint Network,205385,1/27/2022
ELEC,Indian Wells,CA,92210,E,2,0,ChargePoint Network,205386,1/27/2022
ELEC,Zebulon,GA,30295,E,2,0,ChargePoint Network,205388,1/27/2022
ELEC,Bangor,ME,04401,E,2,0,ChargePoint Network,205389,1/27/2022
ELEC,Palm Springs,CA,92262,E,0,1,ChargePoint Network,205390,1/27/2022
ELEC,Palm Springs,CA,92262,E,0,1,ChargePoint Network,205391,1/27/2022
ELEC,Miami,FL,33136,E,2,0,ChargePoint Network,205393,1/27/2022
ELEC,Miami,FL,33136,E,2,0,ChargePoint Network,205394,1/27/2022
ELEC,Lower Alloways Creek,NJ,08038,E,2,0,ChargePoint Network,205398,1/27/2022
ELEC,Lower Alloways Creek,NJ,08038,E,2,0,ChargePoint Network,205399,1/27/2022
ELEC,Lower Alloways Creek,NJ,08038,E,2,0,ChargePoint Network,205400,1/27/2022
ELEC,Brisbane,CA,94005,E,2,0,ChargePoint Network,205401,1/27/2022
ELEC,Brisbane,CA,94005,E,2,0,ChargePoint Network,205402,1/27/2022
ELEC,Brisbane,CA,94005,E,1,0,ChargePoint Network,205403,1/27/2022
ELEC,Brisbane,CA,94005,E,1,0,ChargePoint Network,205404,1/27/2022
ELEC,Brisbane,CA,94005,E,1,0,ChargePoint Network,205405,1/27/2022
ELEC,Brisbane,CA,94005,E,1,0,ChargePoint Network,205406,1/27/2022
ELEC,Brisbane,CA,94005,E,2,0,ChargePoint Network,205407,1/27/2022
ELEC,Madison,AL,35757,E,2,0,ChargePoint Network,205412,1/27/2022
ELEC,Wilton,ME,04294,E,2,0,ChargePoint Network,205416,1/27/2022
ELEC,Santa Nella,CA,95322,E,2,1,SHELL_RECHARGE,205419,1/27/2022
ELEC,Raton,NM,87740,E,4,0,Blink Network,205425,1/27/2022
ELEC,Dallas,TX,75235,E,2,0,Blink Network,205427,1/27/2022
ELEC,Dallas,TX,75235,E,2,0,Blink Network,205428,1/26/2022
ELEC,Atlanta,GA,30307,E,2,0,Blink Network,205429,1/27/2022
ELEC,Colfax,CA,95713,E,0,1,ChargePoint Network,205440,1/28/2022
ELEC,Tehachapi,CA,93561,E,0,1,ChargePoint Network,205441,1/28/2022
ELEC,Orem,UT,84058,E,2,0,ChargePoint Network,205443,1/28/2022
ELEC,Springfield,MA,01108,E,2,0,ChargePoint Network,205444,1/28/2022
ELEC,Henderson,NV,89074,E,2,0,ChargePoint Network,205445,1/28/2022
ELEC,Henderson,NV,89074,E,2,0,ChargePoint Network,205446,1/28/2022
ELEC,Henderson,NV,89074,E,2,0,ChargePoint Network,205448,1/28/2022
ELEC,Ottawa,IL,61350,E,0,1,ChargePoint Network,205451,1/28/2022
ELEC,Washington,DC,20002,E,2,0,ChargePoint Network,205456,1/28/2022
ELEC,Pickerington,OH,43147,E,0,1,ChargePoint Network,205457,1/28/2022
ELEC,Lower Alloways Creek,NJ,08038,E,2,0,ChargePoint Network,205458,1/28/2022
ELEC,Sterling,MA,01564,E,2,0,ChargePoint Network,205464,1/28/2022
ELEC,Niagara Falls,NY,14304,E,0,4,Electrify America,205468,1/28/2022
ELEC,Watsonville,CA,95076,E,0,4,Electrify America,205469,1/28/2022
ELEC,Springfield,OH,45502,E,0,1,Non-Networked,205509,1/24/2022
ELEC,Richmond,VA,23230,E,4,0,Non-Networked,205511,1/24/2022
ELEC,Richmond,VA,23226,E,4,0,Non-Networked,205512,1/24/2022
ELEC,Midlothian,VA,23113,E,1,0,Non-Networked,205513,1/24/2022
ELEC,Franklin,VA,23851,E,1,0,Non-Networked,205515,1/24/2022
ELEC,Suffolk,VA,23435,E,2,0,Non-Networked,205516,1/24/2022
ELEC,Chesapeake,VA,23321,E,2,0,Non-Networked,205518,1/24/2022
ELEC,Norfolk,VA,23510,E,0,1,Non-Networked,205519,1/24/2022
ELEC,Norfolk,VA,23507,E,2,0,Non-Networked,205520,1/24/2022
ELEC,Virginia Beach,VA,23452,E,2,0,Non-Networked,205522,1/24/2022
ELEC,Virginia Beach,VA,23452,E,2,0,Non-Networked,205523,1/24/2022
ELEC,Charlottesville,VA,22901,E,1,0,Non-Networked,205525,1/24/2022
ELEC,Charlottesville,VA,22901,E,1,0,Non-Networked,205526,1/24/2022
ELEC,Salem,VA,24153,E,2,0,Non-Networked,205527,1/24/2022
ELEC,Christiansburg,VA,24073,E,1,0,Non-Networked,205528,1/24/2022
ELEC,Christiansburg,VA,24073,E,2,0,Non-Networked,205530,1/24/2022
ELEC,Ottawa Lake,MI,49267,E,1,0,Non-Networked,205531,1/24/2022
ELEC,Blacksburg,VA,24060,E,1,0,Non-Networked,205533,1/24/2022
ELEC,Kirkland,WA,98034,E,0,2,Non-Networked,205536,1/24/2022
ELEC,Austin,TX,78724,E,0,12,Tesla,205565,1/21/2022
ELEC,Kingman,AZ,86401,E,0,16,Tesla,205566,1/24/2022
ELEC,Troutdale,OR,97060,E,0,8,Tesla,205567,1/24/2022
ELEC,Glendale,CA,91206,E,0,16,Tesla,205568,1/26/2022
ELEC,Decatur,AL,35603,E,0,1,EV Connect,205573,1/26/2022
ELEC,Detroit,MI,48226,E,2,0,ChargePoint Network,205578,1/29/2022
ELEC,Columbus,OH,43235,E,2,0,ChargePoint Network,205580,1/29/2022
ELEC,Springfield,MA,01129,E,2,0,ChargePoint Network,205585,1/29/2022
ELEC,Jacksonville,FL,32256,E,2,0,ChargePoint Network,205590,1/29/2022
ELEC,Jacksonville,FL,32256,E,2,0,ChargePoint Network,205591,1/29/2022
ELEC,Canton,OH,44718,E,2,0,ChargePoint Network,205592,1/29/2022
ELEC,Jacksonville,FL,32256,E,2,0,ChargePoint Network,205593,1/29/2022
ELEC,Stockton,CA,95204,E,2,0,ChargePoint Network,205598,1/29/2022
ELEC,Stockton,CA,95204,E,2,0,ChargePoint Network,205599,1/29/2022
ELEC,Stockton,CA,95211,E,2,0,ChargePoint Network,205600,1/29/2022
ELEC,Stockton,CA,95211,E,2,0,ChargePoint Network,205601,1/29/2022
ELEC,Stockton,CA,95211,E,2,0,ChargePoint Network,205602,1/29/2022
ELEC,Stockton,CA,95207,E,2,0,ChargePoint Network,205603,1/29/2022
ELEC,Stockton,CA,95207,E,2,0,ChargePoint Network,205609,1/29/2022
ELEC,Fort Myers,FL,33966,E,2,0,ChargePoint Network,205611,1/29/2022
ELEC,Fort Myers,FL,33966,E,2,0,ChargePoint Network,205612,1/29/2022
ELEC,Lower Alloways Creek,NJ,08038,E,2,0,ChargePoint Network,205615,1/29/2022
ELEC,Savannah,GA,31408,E,0,1,ChargePoint Network,205616,1/29/2022
ELEC,East Cambridge,MA,02142,E,2,0,ChargePoint Network,205618,1/29/2022
ELEC,Leadville,CO,80461,E,0,1,ChargePoint Network,205619,1/29/2022
ELEC,Rapid City,SD,57701,E,2,0,ChargePoint Network,205620,1/29/2022
ELEC,Lomita,CA,90717,E,2,0,ChargePoint Network,205630,1/30/2022
ELEC,Lomita,CA,90717,E,2,0,ChargePoint Network,205631,1/30/2022
ELEC,Duluth,GA,30097,E,2,0,ChargePoint Network,205634,1/31/2022
ELEC,Clovis,CA,93612,E,2,0,ChargePoint Network,205649,2/1/2022
ELEC,Clovis,CA,93612,E,2,0,ChargePoint Network,205650,2/1/2022
ELEC,Sanford,FL,32773,E,2,0,ChargePoint Network,205651,2/1/2022
ELEC,Eugene,OR,97402,E,2,0,ChargePoint Network,205653,2/1/2022
ELEC,Portsmouth,OH,45662,E,2,0,ChargePoint Network,205660,2/1/2022
ELEC,Greenville,NC,27858,E,2,0,ChargePoint Network,205662,2/1/2022
ELEC,Greenville,NC,27858,E,2,0,ChargePoint Network,205663,2/1/2022
ELEC,Greenville,NC,27858,E,2,0,ChargePoint Network,205664,2/1/2022
ELEC,Sioux Falls,SD,57105,E,0,1,ChargePoint Network,205665,2/1/2022
ELEC,San Diego,CA,92121,E,1,0,ChargePoint Network,205669,2/1/2022
ELEC,Willow Grove,PA,19090,E,0,4,Electrify America,205673,2/1/2022
ELEC,Orange,CA,92868,E,0,6,EVGATEWAY,205676,2/1/2022
ELEC,Roosevelt,UT,84066,E,1,0,Blink Network,205684,2/1/2022
ELEC,Sacramento,CA,95817,E,2,0,ChargePoint Network,205688,2/2/2022
ELEC,Sacramento,CA,95817,E,2,0,ChargePoint Network,205689,2/2/2022
ELEC,Santa Barbara,CA,93106,E,2,0,ChargePoint Network,205690,2/2/2022
ELEC,Sacramento,CA,95817,E,2,0,ChargePoint Network,205691,2/2/2022
ELEC,Sterling,MA,01564,E,2,0,ChargePoint Network,205697,2/2/2022
ELEC,Lakewood,OH,44107,E,2,0,ChargePoint Network,205698,2/2/2022
ELEC,Palatka,FL,32177,E,2,0,ChargePoint Network,205701,2/2/2022
ELEC,Palatka,FL,32177,E,2,0,ChargePoint Network,205702,2/2/2022
ELEC,San Antonio,TX,78216,E,2,0,ChargePoint Network,205710,2/2/2022
ELEC,Greenfield,MA,01301,E,2,0,ChargePoint Network,205713,2/2/2022
ELEC,Greenfield,MA,01301,E,2,0,ChargePoint Network,205714,2/2/2022
ELEC,Leitchfield,KY,42754,E,2,0,ChargePoint Network,205715,2/2/2022
ELEC,Cumberland,RI,02864,E,2,0,ChargePoint Network,205716,2/2/2022
ELEC,Hanover,MD,21076,E,6,2,SWTCH,205719,6/17/2025
ELEC,Baltimore,MD,21201,E,8,0,SWTCH,205720,2/2/2022
ELEC,Irvine,CA,92620,E,0,4,Electrify America,205721,2/2/2022
ELEC,Stowe,VT,05672,E,2,0,ChargePoint Network,205732,2/3/2022
ELEC,Los Angeles,CA,91367,E,2,0,ChargePoint Network,205733,2/3/2022
ELEC,Greeley,CO,80631,E,2,0,ChargePoint Network,205738,2/3/2022
ELEC,Tawas City,MI,48763,E,0,1,ChargePoint Network,205739,2/3/2022
ELEC,Charlton,MA,01507,E,2,0,ChargePoint Network,205742,2/3/2022
ELEC,Deerfield,MA,01373,E,2,0,ChargePoint Network,205743,2/3/2022
ELEC,Reno,NV,89521,E,2,0,ChargePoint Network,205744,2/3/2022
ELEC,Palm Springs,CA,92264,E,1,0,ChargePoint Network,205745,2/3/2022
